,id,naturalness,next,final
565,209_6,unnatural,"[0.26234298944473267, 0.9384541511535645, 0.9250868558883667, 0.9157094359397888, 0.907450795173645, 0.9419260025024414, 0.9391812086105347, 0.950607180595398, 0.931747317314148, 0.9338607788085938, 0.9744429588317871, 0.9701393842697144, 0.9771552085876465, 0.9756180644035339, 0.9804849028587341, 0.9840825796127319, 0.9897444844245911, 0.992107629776001, 0.9944667220115662, 0.9950995445251465, 0.9962328672409058, 0.9960414171218872, 0.9949702024459839, 0.9921139478683472, 0.9911754131317139, 0.9941837787628174, 0.9928543567657471, 0.9934094548225403, 0.9929780960083008, 0.991475522518158, 0.9842576384544373, 0.9878394603729248, 0.9915913343429565, 0.9909131526947021, 0.9975687265396118, 0.997870683670044, 0.9985929131507874, 0.999092698097229, 0.9991884827613831, 0.999194860458374, 0.9992047548294067, 0.9993401765823364, 0.9995180368423462, 0.9995667934417725, 0.9996700882911682, 0.9996304512023926, 0.9996341466903687, 0.9995695352554321, 0.9994434118270874, 0.9995894432067871]","[0.09467989206314087, 0.2086120843887329, 0.28707921504974365, 0.37154698371887207, 0.3965827226638794, 0.3707428574562073, 0.40434980392456055, 0.45596182346343994, 0.47941839694976807, 0.5294206142425537, 0.5867426991462708, 0.6122720837593079, 0.6155171394348145, 0.6289641261100769, 0.6559751033782959, 0.6710226535797119, 0.6845971345901489, 0.6944549679756165, 0.709834635257721, 0.7229156494140625, 0.7369416952133179, 0.7514677047729492, 0.7692592740058899, 0.7909265756607056, 0.822469174861908, 0.8562968969345093, 0.872533917427063, 0.8837130069732666, 0.8937246203422546, 0.9100579023361206, 0.9225783348083496, 0.9286887049674988, 0.9352772235870361, 0.9354512095451355, 0.9427921772003174, 0.9490504860877991, 0.9556834697723389, 0.9606482982635498, 0.9650858640670776, 0.9695361852645874, 0.9740694761276245, 0.9787575602531433, 0.9831488132476807, 0.9866291284561157, 0.9898149371147156, 0.9924377202987671, 0.994807243347168, 0.9967708587646484, 0.998369574546814, 0.9995894432067871]"
608,224_0,unnatural,"[0.28170931339263916, 0.9348045587539673, 0.9412233829498291, 0.9574902057647705, 0.9669826626777649, 0.9350112676620483, 0.9000842571258545, 0.9038586616516113, 0.8390397429466248, 0.8786686658859253, 0.8486902117729187, 0.8739575147628784, 0.9433696866035461, 0.9796274900436401, 0.985356330871582, 0.9841911792755127, 0.9725013375282288, 0.9534887075424194, 0.9412992596626282, 0.9286089539527893, 0.9642304182052612, 0.9711402654647827, 0.9804692268371582, 0.9914311170578003, 0.9895467758178711, 0.9909131526947021, 0.9915204644203186, 0.9931640028953552, 0.9925233721733093, 0.9932851195335388, 0.9911438226699829, 0.9904161691665649, 0.9951115846633911, 0.9966006875038147, 0.9971253275871277, 0.9959957599639893, 0.9939357042312622, 0.9936124682426453, 0.9986721277236938, 0.9987106323242188, 0.9990333318710327, 0.9988288879394531, 0.998492956161499, 0.9992115497589111, 0.9990286827087402, 0.9991760849952698, 0.9993279576301575, 0.9992075562477112, 0.9988772869110107, 0.998497724533081]","[0.11014950275421143, 0.13837146759033203, 0.16522663831710815, 0.18982666730880737, 0.200508713722229, 0.22367560863494873, 0.26198697090148926, 0.2888967990875244, 0.29129326343536377, 0.30645108222961426, 0.3999289870262146, 0.44539815187454224, 0.5248103141784668, 0.5908026099205017, 0.6219627261161804, 0.6209779381752014, 0.6247180104255676, 0.6449753642082214, 0.6877517700195312, 0.7067010998725891, 0.7137719988822937, 0.7640764117240906, 0.7802214622497559, 0.7709088325500488, 0.7843517661094666, 0.8105205297470093, 0.8307304382324219, 0.8420627117156982, 0.8512501120567322, 0.8609150648117065, 0.8771852254867554, 0.891627848148346, 0.8919209837913513, 0.8994718790054321, 0.913846492767334, 0.9218506813049316, 0.9274191856384277, 0.9377816915512085, 0.9390414357185364, 0.944007158279419, 0.9536889791488647, 0.9573525786399841, 0.9659895896911621, 0.9720249176025391, 0.9770374894142151, 0.9834375381469727, 0.9887740612030029, 0.9926652312278748, 0.9960248470306396, 0.998497724533081]"
44,19_4,unnatural,"[0.31385505199432373, 0.9711362719535828, 0.9408577680587769, 0.9521522521972656, 0.9627360701560974, 0.967146635055542, 0.9646323919296265, 0.9643049240112305, 0.9522809386253357, 0.8893243074417114, 0.8826117515563965, 0.9108657240867615, 0.840184211730957, 0.897878885269165, 0.9195294380187988, 0.9258056879043579, 0.9563546180725098, 0.9694947600364685, 0.9811531901359558, 0.9827633500099182, 0.9800965785980225, 0.9821438789367676, 0.9925650358200073, 0.989084005355835, 0.9899226427078247, 0.9922747015953064, 0.9913313388824463, 0.9945642948150635, 0.9938733577728271, 0.9937076568603516, 0.9938506484031677, 0.9946572780609131, 0.996474027633667, 0.9979819059371948, 0.9978228807449341, 0.9974362254142761, 0.9981440305709839, 0.9987436532974243, 0.9987473487854004, 0.999186635017395, 0.9992097616195679, 0.9991486072540283, 0.9992902874946594, 0.9992203116416931, 0.9993016719818115, 0.999354362487793, 0.9993383884429932, 0.9992651343345642, 0.9990946054458618, 0.9990748763084412]","[0.09786921739578247, 0.20373237133026123, 0.22477257251739502, 0.2544832229614258, 0.2777203321456909, 0.33106136322021484, 0.3856353163719177, 0.4171628952026367, 0.44129860401153564, 0.4635276794433594, 0.4690110683441162, 0.48733603954315186, 0.5173132419586182, 0.5505541563034058, 0.5143291354179382, 0.5540677905082703, 0.6002628803253174, 0.6403217911720276, 0.6732884049415588, 0.6765830516815186, 0.7003418803215027, 0.7218829393386841, 0.723823606967926, 0.7446882724761963, 0.7644829750061035, 0.7779788374900818, 0.7826586961746216, 0.7899070978164673, 0.798250675201416, 0.8131019473075867, 0.8384560346603394, 0.866607129573822, 0.8875192403793335, 0.9032814502716064, 0.9118995666503906, 0.9250059127807617, 0.9379931688308716, 0.9460647702217102, 0.953682541847229, 0.9593021869659424, 0.9632335901260376, 0.9673722386360168, 0.9726125597953796, 0.9772195816040039, 0.9826563596725464, 0.9873433709144592, 0.9907960891723633, 0.9941401481628418, 0.996974766254425, 0.9990748763084412]"
18,10_0,unnatural,"[0.28402411937713623, 0.9428393244743347, 0.953208327293396, 0.9439607858657837, 0.9416449666023254, 0.9474862813949585, 0.8291369080543518, 0.9147011637687683, 0.9242942333221436, 0.9299494028091431, 0.7575113773345947, 0.8533770442008972, 0.8996397256851196, 0.9048829078674316, 0.9480664730072021, 0.9542033076286316, 0.9638545513153076, 0.939159095287323, 0.9182706475257874, 0.9376739263534546, 0.9424505829811096, 0.9367579221725464, 0.9654502868652344, 0.9755526781082153, 0.9586244821548462, 0.9670439958572388, 0.9659732580184937, 0.9774420261383057, 0.9800423383712769, 0.9800553917884827, 0.9857174158096313, 0.9798301458358765, 0.9917174577713013, 0.9907552003860474, 0.9953705668449402, 0.9908885359764099, 0.9948139190673828, 0.9972153306007385, 0.997797966003418, 0.9976065158843994, 0.9969189167022705, 0.9958096146583557, 0.9954202175140381, 0.9983255863189697, 0.998394250869751, 0.9987285137176514, 0.9985599517822266, 0.9991213083267212, 0.9990230202674866, 0.9989656209945679]","[0.09185266494750977, 0.08911722898483276, 0.11525213718414307, 0.15840405225753784, 0.2088215947151184, 0.2679706811904907, 0.2971639633178711, 0.35037726163864136, 0.3755990266799927, 0.44043660163879395, 0.4887647032737732, 0.4011121392250061, 0.4315972924232483, 0.4377645254135132, 0.4705091714859009, 0.5013084411621094, 0.5095846056938171, 0.5344569087028503, 0.5495713353157043, 0.5792603492736816, 0.615891695022583, 0.6769829988479614, 0.6881312131881714, 0.7210869193077087, 0.747395396232605, 0.7929956912994385, 0.8195234537124634, 0.8313648700714111, 0.83664470911026, 0.8630838394165039, 0.8795050382614136, 0.8836733102798462, 0.8899414539337158, 0.8976091742515564, 0.9053270816802979, 0.9143582582473755, 0.9220261573791504, 0.9279760718345642, 0.9333339333534241, 0.9403901100158691, 0.9475653171539307, 0.9575961828231812, 0.9653597474098206, 0.9751482605934143, 0.9811104536056519, 0.9864753484725952, 0.9911941289901733, 0.9946904182434082, 0.9971469640731812, 0.9989656209945679]"
642,237_0,unnatural,"[0.2657945156097412, 0.9243324995040894, 0.9237299561500549, 0.8917377591133118, 0.8542404174804688, 0.9096862077713013, 0.9207499623298645, 0.7063314914703369, 0.9204127788543701, 0.9198073148727417, 0.9590083360671997, 0.9615161418914795, 0.9628680944442749, 0.9727959632873535, 0.970465898513794, 0.9655203819274902, 0.9739487171173096, 0.9631364345550537, 0.9741774201393127, 0.9813897609710693, 0.98542320728302, 0.98088538646698, 0.9676651954650879, 0.9658145904541016, 0.9712067246437073, 0.9819133281707764, 0.9906151294708252, 0.995435357093811, 0.9941793084144592, 0.996228814125061, 0.9947466850280762, 0.9969016909599304, 0.9937337636947632, 0.9965612888336182, 0.9979305863380432, 0.9960994124412537, 0.9976181983947754, 0.9969666600227356, 0.9984614253044128, 0.998799741268158, 0.999190092086792, 0.999478816986084, 0.9994312524795532, 0.9995020627975464, 0.9996873140335083, 0.999701976776123, 0.9997546672821045, 0.9997272491455078, 0.9996740818023682, 0.9995642304420471]","[0.06531381607055664, 0.1076093316078186, 0.13371074199676514, 0.18932217359542847, 0.25418949127197266, 0.30497002601623535, 0.30728477239608765, 0.3650553822517395, 0.3991820216178894, 0.4530208110809326, 0.5063575506210327, 0.5495946407318115, 0.6031543016433716, 0.6581107378005981, 0.7062921524047852, 0.7316066026687622, 0.7581288814544678, 0.7786188125610352, 0.7729566693305969, 0.805977463722229, 0.8177700638771057, 0.8357385396957397, 0.846126914024353, 0.8322659730911255, 0.8394795060157776, 0.8704795241355896, 0.8934817314147949, 0.9115347862243652, 0.9241070747375488, 0.9337334036827087, 0.9406479597091675, 0.9470494985580444, 0.9526107311248779, 0.9571294784545898, 0.9606724977493286, 0.963523268699646, 0.9695715308189392, 0.9754863381385803, 0.9805735349655151, 0.9835972785949707, 0.9870862364768982, 0.9897644519805908, 0.9916300773620605, 0.9931444525718689, 0.9942601919174194, 0.9955866932868958, 0.99689781665802, 0.9978382587432861, 0.9988201856613159, 0.9995642304420471]"
643,237_4,unnatural,"[0.23727989196777344, 0.8547365665435791, 0.9040305614471436, 0.9054360389709473, 0.94805908203125, 0.9372763633728027, 0.9465793371200562, 0.918312132358551, 0.8970639109611511, 0.9160406589508057, 0.8272178173065186, 0.9288384914398193, 0.8886902332305908, 0.9183299541473389, 0.904847264289856, 0.96771240234375, 0.9785152673721313, 0.9561019539833069, 0.9629791378974915, 0.9647408723831177, 0.9692313075065613, 0.9529933929443359, 0.9359168410301208, 0.9719382524490356, 0.9837163090705872, 0.9837284684181213, 0.9846869707107544, 0.9822973608970642, 0.9885318279266357, 0.9909775257110596, 0.9947336912155151, 0.9956748485565186, 0.9962193369865417, 0.9965322017669678, 0.9979617595672607, 0.9985191822052002, 0.9986889362335205, 0.9985475540161133, 0.9983738660812378, 0.9989277720451355, 0.9983445405960083, 0.9992803335189819, 0.9994907379150391, 0.9995596408843994, 0.9996263384819031, 0.9995994567871094, 0.9996635913848877, 0.9996210336685181, 0.9995104074478149, 0.999499499797821]","[0.06930673122406006, 0.19200646877288818, 0.19708889722824097, 0.22661185264587402, 0.27274489402770996, 0.2739422917366028, 0.2890391945838928, 0.307117223739624, 0.34186893701553345, 0.38025963306427, 0.4250349998474121, 0.5169337391853333, 0.5108150839805603, 0.6132378578186035, 0.6185763478279114, 0.6928422451019287, 0.7204297780990601, 0.7438298463821411, 0.7729623913764954, 0.8310563564300537, 0.8451054692268372, 0.8492280840873718, 0.827646017074585, 0.8362966179847717, 0.8170157670974731, 0.8237194418907166, 0.8318871259689331, 0.8669065833091736, 0.9020314812660217, 0.92486572265625, 0.9396932721138, 0.9448286890983582, 0.9510505199432373, 0.956303060054779, 0.9631249904632568, 0.9668734073638916, 0.9710677862167358, 0.9734538197517395, 0.9759195446968079, 0.9801778197288513, 0.9807196259498596, 0.9847175478935242, 0.9873563051223755, 0.9899478554725647, 0.9916656017303467, 0.993538498878479, 0.9956480860710144, 0.9970797300338745, 0.9983944296836853, 0.999499499797821]"
251,101_7,unnatural,"[0.2971312403678894, 0.9758908152580261, 0.9771285057067871, 0.9712940454483032, 0.9483153820037842, 0.9167774319648743, 0.9081645011901855, 0.9281507730484009, 0.8374068737030029, 0.9004459977149963, 0.8960224390029907, 0.90523362159729, 0.9307852983474731, 0.9557857513427734, 0.9596289396286011, 0.9454099535942078, 0.9717551469802856, 0.9593760967254639, 0.9567897319793701, 0.9746422171592712, 0.98032546043396, 0.9831543564796448, 0.9893683791160583, 0.9917522668838501, 0.9957650899887085, 0.9952941536903381, 0.9953230619430542, 0.9977623820304871, 0.9977954626083374, 0.998084306716919, 0.9985657334327698, 0.9987834692001343, 0.9990292191505432, 0.9987149238586426, 0.9991683959960938, 0.9990516901016235, 0.9991604089736938, 0.9990121126174927, 0.9992822408676147, 0.9992492198944092, 0.9990231990814209, 0.9993035793304443, 0.999285876750946, 0.9993561506271362, 0.9992802143096924, 0.9991356730461121, 0.9990252256393433, 0.9990829229354858, 0.9990381002426147, 0.9988963603973389]","[0.11809372901916504, 0.06958210468292236, 0.06909996271133423, 0.08891111612319946, 0.10714125633239746, 0.15124285221099854, 0.2121720314025879, 0.3165162205696106, 0.34800559282302856, 0.4701198935508728, 0.5251673460006714, 0.5800536274909973, 0.6821296215057373, 0.6634666919708252, 0.6704764366149902, 0.6745691299438477, 0.7172730565071106, 0.736699104309082, 0.7440006732940674, 0.7872129678726196, 0.7927570343017578, 0.8118399381637573, 0.8233158588409424, 0.8296886086463928, 0.8403393030166626, 0.854346513748169, 0.874387264251709, 0.8899027109146118, 0.9001680612564087, 0.9076400399208069, 0.9168854355812073, 0.9231236577033997, 0.9312130212783813, 0.9366974234580994, 0.9413560628890991, 0.9471112489700317, 0.9526021480560303, 0.9574216604232788, 0.9620015025138855, 0.9664993286132812, 0.9702515602111816, 0.975456714630127, 0.9793462753295898, 0.9831289052963257, 0.9850544929504395, 0.9885498285293579, 0.9910581707954407, 0.9946293234825134, 0.9971596598625183, 0.9988963603973389]"
645,238_5,unnatural,"[0.18746519088745117, 0.8795838356018066, 0.7199509739875793, 0.7971529960632324, 0.9089553356170654, 0.9640061855316162, 0.9605498313903809, 0.9346451759338379, 0.9620003700256348, 0.9717088937759399, 0.9663999676704407, 0.9130132794380188, 0.8245759010314941, 0.9029214382171631, 0.9280782341957092, 0.9354071617126465, 0.9395304918289185, 0.9832650423049927, 0.9828120470046997, 0.98406982421875, 0.9709588289260864, 0.945030689239502, 0.9644308686256409, 0.9684410691261292, 0.985251784324646, 0.9838404655456543, 0.9650881886482239, 0.9745981693267822, 0.9715491533279419, 0.9754201769828796, 0.9776727557182312, 0.9604635834693909, 0.9840919971466064, 0.986826479434967, 0.9888054728507996, 0.9839392900466919, 0.9935464859008789, 0.9957470893859863, 0.9963251352310181, 0.9965810179710388, 0.9956064224243164, 0.996925950050354, 0.9982085227966309, 0.9986623525619507, 0.9987425804138184, 0.9989251494407654, 0.9990068674087524, 0.9993007183074951, 0.9993996620178223, 0.9991666674613953]","[0.13020914793014526, 0.23785817623138428, 0.2609320878982544, 0.3883061408996582, 0.3861212730407715, 0.43155550956726074, 0.4377415180206299, 0.455055296421051, 0.4837445020675659, 0.515451192855835, 0.5362957119941711, 0.5326801538467407, 0.5233170390129089, 0.5133116245269775, 0.4961480498313904, 0.5352451801300049, 0.5955941677093506, 0.6324430108070374, 0.6517730951309204, 0.6706489324569702, 0.696905791759491, 0.7083978652954102, 0.7491962909698486, 0.7870041728019714, 0.8268747329711914, 0.8397921323776245, 0.8403683304786682, 0.8324122428894043, 0.8266152143478394, 0.7809222340583801, 0.809097409248352, 0.8444148898124695, 0.8841680288314819, 0.8964492082595825, 0.9054889678955078, 0.9137395620346069, 0.9219719767570496, 0.93097984790802, 0.9388030767440796, 0.9429724216461182, 0.9510420560836792, 0.9617434740066528, 0.972427487373352, 0.9781063795089722, 0.98368239402771, 0.9886339902877808, 0.9929627180099487, 0.9960265755653381, 0.9980602860450745, 0.9991666674613953]"
649,240_0,unnatural,"[0.19220733642578125, 0.8946385383605957, 0.8850454688072205, 0.9593399167060852, 0.9559747576713562, 0.9080387949943542, 0.9294461011886597, 0.9488980770111084, 0.8804166316986084, 0.9298079013824463, 0.8959503173828125, 0.9135745167732239, 0.9666057825088501, 0.971786618232727, 0.9794358611106873, 0.9711908102035522, 0.9698715209960938, 0.9879818558692932, 0.9879090189933777, 0.9891325235366821, 0.9929326176643372, 0.9962670803070068, 0.9967028498649597, 0.9956567287445068, 0.9958757162094116, 0.9982472658157349, 0.9984427690505981, 0.998587965965271, 0.9984521269798279, 0.9986836910247803, 0.9982385635375977, 0.998165488243103, 0.9981751441955566, 0.9987914562225342, 0.998926043510437, 0.9991583228111267, 0.999030351638794, 0.9992757439613342, 0.999491810798645, 0.9995653629302979, 0.9995540976524353, 0.9995057582855225, 0.9995739459991455, 0.9997038841247559, 0.9997092485427856, 0.9996166229248047, 0.9996877908706665, 0.9996559619903564, 0.9995886087417603, 0.9995501637458801]","[0.0498199462890625, 0.27295953035354614, 0.34425055980682373, 0.3741033673286438, 0.3761242628097534, 0.3866845369338989, 0.42169374227523804, 0.4421125650405884, 0.4540402889251709, 0.5252498388290405, 0.5784203410148621, 0.6569758653640747, 0.722251296043396, 0.7374008297920227, 0.7468789219856262, 0.757271409034729, 0.7529630661010742, 0.7702150344848633, 0.7660753130912781, 0.7747238874435425, 0.7867350578308105, 0.7990857362747192, 0.8079608678817749, 0.8265215754508972, 0.8390934467315674, 0.8556078672409058, 0.8658754825592041, 0.874518632888794, 0.8831164240837097, 0.8923085927963257, 0.9002269506454468, 0.9091625809669495, 0.9187245965003967, 0.9296033382415771, 0.9390465617179871, 0.947388768196106, 0.9553799629211426, 0.9629034399986267, 0.9694660305976868, 0.9744021892547607, 0.9785531163215637, 0.9817572832107544, 0.985603392124176, 0.9887865781784058, 0.9912739992141724, 0.9935323596000671, 0.9958722591400146, 0.9972962141036987, 0.9985409379005432, 0.9995501637458801]"
650,240_7,unnatural,"[0.17044341564178467, 0.9105212688446045, 0.935895562171936, 0.7600327134132385, 0.9543627500534058, 0.954669713973999, 0.9225358963012695, 0.8819583654403687, 0.8807960748672485, 0.8529151678085327, 0.8860720992088318, 0.9251022338867188, 0.9670245051383972, 0.9686658382415771, 0.9727996587753296, 0.9745613932609558, 0.9418526887893677, 0.9026647806167603, 0.9302606582641602, 0.9224711656570435, 0.925255298614502, 0.8812235593795776, 0.9423771500587463, 0.9734172224998474, 0.9833219051361084, 0.9890767335891724, 0.9890554547309875, 0.9941848516464233, 0.993634819984436, 0.9905136227607727, 0.9758599996566772, 0.9765990972518921, 0.9784423112869263, 0.9951733350753784, 0.997645914554596, 0.9982806444168091, 0.9985027313232422, 0.998781681060791, 0.9985041618347168, 0.9991257786750793, 0.9993352890014648, 0.9994668960571289, 0.9994807243347168, 0.999383807182312, 0.9994935989379883, 0.9996452331542969, 0.9995601177215576, 0.9995725154876709, 0.9993703365325928, 0.999546229839325]","[0.026931285858154297, 0.21032118797302246, 0.23738378286361694, 0.25654536485671997, 0.282683789730072, 0.2976435422897339, 0.33395707607269287, 0.3643764853477478, 0.3595327138900757, 0.3748321533203125, 0.46611618995666504, 0.48704850673675537, 0.5224558115005493, 0.5323230028152466, 0.5299755930900574, 0.517747163772583, 0.5360177755355835, 0.5679072141647339, 0.5597073435783386, 0.5847679376602173, 0.6197563409805298, 0.6439127922058105, 0.7316744327545166, 0.7804669141769409, 0.8207427263259888, 0.8398373126983643, 0.8512712717056274, 0.8588404655456543, 0.861874520778656, 0.8802123069763184, 0.8949910402297974, 0.888363778591156, 0.902843713760376, 0.9318361282348633, 0.9443610906600952, 0.9519903659820557, 0.9574429988861084, 0.9612200856208801, 0.9670529365539551, 0.9745123386383057, 0.9792728424072266, 0.9824671745300293, 0.9853807687759399, 0.9886423945426941, 0.9912398457527161, 0.9934158325195312, 0.9954922199249268, 0.9973374605178833, 0.9981621503829956, 0.999546229839325]"
651,240_8,unnatural,"[0.1795533299446106, 0.9274837374687195, 0.9436104893684387, 0.9303434491157532, 0.8971909284591675, 0.934005081653595, 0.884529709815979, 0.9430040121078491, 0.9557499885559082, 0.9337373375892639, 0.7894874811172485, 0.8493328094482422, 0.9160938262939453, 0.930923581123352, 0.9589922428131104, 0.9599481225013733, 0.9349291324615479, 0.9681743383407593, 0.9860243201255798, 0.9859420657157898, 0.9895839095115662, 0.9867355823516846, 0.9919888377189636, 0.9962864518165588, 0.9956278204917908, 0.9951192140579224, 0.9957868456840515, 0.9975595474243164, 0.9970949292182922, 0.9961162805557251, 0.9875290393829346, 0.9937911033630371, 0.9955064654350281, 0.9956018924713135, 0.9947689175605774, 0.9971426129341125, 0.9983112812042236, 0.9985929727554321, 0.9984234571456909, 0.9981961250305176, 0.998757004737854, 0.9988427758216858, 0.9995140433311462, 0.9995639324188232, 0.9994419813156128, 0.9995612502098083, 0.9995294213294983, 0.9994684457778931, 0.9991837739944458, 0.9991551637649536]","[0.051186442375183105, 0.19012421369552612, 0.23596644401550293, 0.2573416829109192, 0.3269476890563965, 0.35687094926834106, 0.3481655716896057, 0.4728149175643921, 0.513996958732605, 0.5227686166763306, 0.49493181705474854, 0.6251232624053955, 0.598870038986206, 0.6250002384185791, 0.648802638053894, 0.6854739189147949, 0.7100488543510437, 0.7820613980293274, 0.8131092190742493, 0.8175567984580994, 0.830909013748169, 0.8451248407363892, 0.861906886100769, 0.870002269744873, 0.8802334070205688, 0.8892241716384888, 0.9025157690048218, 0.9037880897521973, 0.9086028933525085, 0.9151930212974548, 0.9244929552078247, 0.928435206413269, 0.9230988025665283, 0.9333949089050293, 0.939665675163269, 0.9501522779464722, 0.9579840898513794, 0.961615264415741, 0.9658451080322266, 0.97011399269104, 0.975010871887207, 0.9790634512901306, 0.9819055199623108, 0.9842554330825806, 0.987245500087738, 0.9902204871177673, 0.9930378794670105, 0.9951493740081787, 0.9972385168075562, 0.9991551637649536]"
13,8_5,unnatural,"[0.3785167932510376, 0.978807806968689, 0.9603399634361267, 0.9375090003013611, 0.9583252668380737, 0.9192805290222168, 0.9383756518363953, 0.8946738243103027, 0.9482443332672119, 0.9379528760910034, 0.929671585559845, 0.9226689338684082, 0.95420241355896, 0.946607232093811, 0.9589365124702454, 0.9583296179771423, 0.9521083831787109, 0.9178602695465088, 0.8701952695846558, 0.9309941530227661, 0.935325026512146, 0.9741501808166504, 0.9819440841674805, 0.9895837306976318, 0.9763619899749756, 0.9943991303443909, 0.9956402778625488, 0.9954192638397217, 0.9968376159667969, 0.9963699579238892, 0.9966643452644348, 0.996052622795105, 0.9961358308792114, 0.9968342781066895, 0.9976108074188232, 0.9974826574325562, 0.9983000755310059, 0.9981029033660889, 0.9988794326782227, 0.9986870288848877, 0.9989821910858154, 0.9991191625595093, 0.9991713166236877, 0.9991745352745056, 0.9993705153465271, 0.9994133114814758, 0.9995850324630737, 0.9994581937789917, 0.9991928339004517, 0.999104917049408]","[0.06918811798095703, 0.17412978410720825, 0.19271117448806763, 0.19750213623046875, 0.18949532508850098, 0.20565831661224365, 0.26715022325515747, 0.29985225200653076, 0.3327867388725281, 0.37101149559020996, 0.39372706413269043, 0.3869296908378601, 0.3742467164993286, 0.408295214176178, 0.44814378023147583, 0.44842684268951416, 0.46930623054504395, 0.5276537537574768, 0.6072657704353333, 0.7542778253555298, 0.8119724988937378, 0.8098993897438049, 0.8136367797851562, 0.8075546622276306, 0.8259568214416504, 0.8576014041900635, 0.8707503080368042, 0.8813005685806274, 0.8880138397216797, 0.8926131725311279, 0.9004766941070557, 0.9121924638748169, 0.9167289733886719, 0.9236665964126587, 0.9306939840316772, 0.940044105052948, 0.9496784210205078, 0.956305742263794, 0.9642155170440674, 0.9689937829971313, 0.9733468890190125, 0.9771566390991211, 0.9816969633102417, 0.9854093790054321, 0.988491415977478, 0.9915504455566406, 0.9936820864677429, 0.9955561757087708, 0.9972812533378601, 0.999104917049408]"
655,241_8,unnatural,"[0.3051656484603882, 0.9369021058082581, 0.9354242086410522, 0.9363135099411011, 0.9311210513114929, 0.9264975190162659, 0.8615403175354004, 0.887781023979187, 0.9163851737976074, 0.8589919805526733, 0.9251077175140381, 0.9525634050369263, 0.9675346612930298, 0.9616502523422241, 0.9516149759292603, 0.9580048322677612, 0.971785843372345, 0.9673689603805542, 0.9540403485298157, 0.9751385450363159, 0.9684878587722778, 0.9606931805610657, 0.9720878005027771, 0.9773788452148438, 0.9886074066162109, 0.9928182363510132, 0.9903604388237, 0.9933411478996277, 0.9966280460357666, 0.9967464208602905, 0.997229278087616, 0.9983538389205933, 0.9984723925590515, 0.9981083273887634, 0.9983180165290833, 0.9977542161941528, 0.9986177682876587, 0.9977672100067139, 0.993132472038269, 0.9984381198883057, 0.9977337718009949, 0.9990376234054565, 0.9989509582519531, 0.9989247918128967, 0.9989694356918335, 0.9981785416603088, 0.9989381432533264, 0.9987017512321472, 0.996728777885437, 0.9973331093788147]","[0.12349790334701538, 0.1942824125289917, 0.24247503280639648, 0.2850719094276428, 0.3251323103904724, 0.34103822708129883, 0.37151038646698, 0.4184849262237549, 0.3787630796432495, 0.3873598575592041, 0.5169023275375366, 0.5695099830627441, 0.5790165662765503, 0.608637809753418, 0.637283980846405, 0.680427610874176, 0.7051074504852295, 0.716077446937561, 0.71723473072052, 0.6990112066268921, 0.7048735618591309, 0.7278943657875061, 0.7524815797805786, 0.7718329429626465, 0.7644369602203369, 0.7721247673034668, 0.7868781685829163, 0.8068602681159973, 0.8248360753059387, 0.8321439027786255, 0.8443293571472168, 0.8523076176643372, 0.8616829514503479, 0.8719995021820068, 0.8787662982940674, 0.8882220387458801, 0.8996317386627197, 0.9079096913337708, 0.9086512923240662, 0.9285683631896973, 0.9391269683837891, 0.9421632885932922, 0.9490839838981628, 0.9573078751564026, 0.9652095437049866, 0.9715601801872253, 0.9792349338531494, 0.9850941896438599, 0.9906514883041382, 0.9973331093788147]"
