,id,naturalness,next,final
58,25_4,natural,"[0.22472959756851196, 0.8222260475158691, 0.8237564563751221, 0.7761236429214478, 0.8687469959259033, 0.8796666264533997, 0.8511502742767334, 0.9249503016471863, 0.9562605023384094, 0.969294548034668, 0.9738999605178833, 0.9766980409622192, 0.9849228858947754, 0.990437388420105, 0.9906706213951111, 0.9916121959686279]","[0.098385751247406, 0.3162529468536377, 0.4752155542373657, 0.5484939217567444, 0.5955997705459595, 0.608094334602356, 0.6111637353897095, 0.6847800016403198, 0.7246215343475342, 0.7613274455070496, 0.8228248357772827, 0.8584450483322144, 0.9117835760116577, 0.9462575912475586, 0.9712406396865845, 0.9916121959686279]"
57,25_1,natural,"[0.22371959686279297, 0.7419636249542236, 0.8051478266716003, 0.9016762971878052, 0.908697783946991, 0.9608263969421387, 0.9436309337615967, 0.9679722189903259, 0.9606351852416992, 0.976266086101532, 0.9832667708396912, 0.9875181913375854, 0.9918509721755981, 0.9863890409469604, 0.9881919622421265, 0.9918716549873352]","[0.08934491872787476, 0.4117244482040405, 0.6086616516113281, 0.6606263518333435, 0.6569344997406006, 0.7528457045555115, 0.7784856557846069, 0.8031305074691772, 0.8306840658187866, 0.848257839679718, 0.8729645013809204, 0.8877068758010864, 0.9088215827941895, 0.9333965182304382, 0.9680171012878418, 0.9918716549873352]"
54,23_8,natural,"[0.2340778112411499, 0.7495636343955994, 0.64996737241745, 0.5519269704818726, 0.8202304244041443, 0.8635863661766052, 0.933430552482605, 0.9550223350524902, 0.9724669456481934, 0.9780294895172119, 0.9884552955627441, 0.9916888475418091, 0.9945435523986816, 0.9964559674263, 0.9971028566360474, 0.9978722929954529]","[0.037015676498413086, 0.25937139987945557, 0.3705494999885559, 0.4595087766647339, 0.701987624168396, 0.7450534701347351, 0.8475234508514404, 0.874637246131897, 0.9175993800163269, 0.9337984323501587, 0.957048773765564, 0.9730340838432312, 0.9828895926475525, 0.988802433013916, 0.9943905472755432, 0.9978722929954529]"
52,21_8,natural,"[0.20924943685531616, 0.6678410172462463, 0.8836697936058044, 0.8447994589805603, 0.9601995348930359, 0.96258544921875, 0.9718981981277466, 0.9640405774116516, 0.9801127910614014, 0.9871189594268799, 0.9898167848587036, 0.9924408197402954, 0.9938193559646606, 0.9954685568809509, 0.9968088865280151, 0.9963322877883911]","[0.12101054191589355, 0.46840864419937134, 0.6704255938529968, 0.6826558113098145, 0.7572500705718994, 0.7754718661308289, 0.7769385576248169, 0.8089916706085205, 0.8678560256958008, 0.9062060117721558, 0.9313106536865234, 0.9510239362716675, 0.9696462154388428, 0.9800907969474792, 0.9901256561279297, 0.9963322877883911]"
51,21_6,natural,"[0.18552517890930176, 0.4816727638244629, 0.7733503580093384, 0.8942966461181641, 0.9514564275741577, 0.9247152805328369, 0.9584560394287109, 0.9721564054489136, 0.9839144945144653, 0.9897547960281372, 0.9922193884849548, 0.9955551624298096, 0.9971230626106262, 0.9972571730613708, 0.9976146817207336, 0.9976437091827393]","[0.11614102125167847, 0.1766829490661621, 0.553763747215271, 0.7424478530883789, 0.7834234237670898, 0.798822820186615, 0.8242101669311523, 0.8667349815368652, 0.8945040702819824, 0.9297422170639038, 0.9529829025268555, 0.9674242734909058, 0.976926326751709, 0.9853306412696838, 0.9921485781669617, 0.9976437091827393]"
50,21_4,natural,"[0.22874385118484497, 0.6582472324371338, 0.6841208934783936, 0.8576319217681885, 0.9171259999275208, 0.9523469805717468, 0.9640779495239258, 0.9175944328308105, 0.9588713645935059, 0.971612274646759, 0.9467100501060486, 0.9759531617164612, 0.9921552538871765, 0.9957174062728882, 0.9962977170944214, 0.9950008392333984]","[0.0837717056274414, 0.25042903423309326, 0.46138715744018555, 0.7262994647026062, 0.7810626029968262, 0.7982255220413208, 0.8102084994316101, 0.8187366724014282, 0.8741339445114136, 0.88930344581604, 0.8922213315963745, 0.9183318614959717, 0.9575229287147522, 0.9744302034378052, 0.9861719608306885, 0.9950008392333984]"
49,21_2,natural,"[0.21593225002288818, 0.6104235053062439, 0.7610533237457275, 0.946923553943634, 0.9549647569656372, 0.9794694185256958, 0.9833015203475952, 0.9876999855041504, 0.9901943206787109, 0.9926450252532959, 0.9950443506240845, 0.9959321022033691, 0.9972500801086426, 0.9976919889450073, 0.9970135688781738, 0.9984056949615479]","[0.09091097116470337, 0.27760976552963257, 0.6120672225952148, 0.7727336883544922, 0.8316883444786072, 0.8671795129776001, 0.8879199624061584, 0.9102754592895508, 0.9286965727806091, 0.9468611478805542, 0.9622533321380615, 0.9716205596923828, 0.9802166223526001, 0.9870360493659973, 0.993811845779419, 0.9984056949615479]"
48,21_1,natural,"[0.243888258934021, 0.5127769708633423, 0.8788236975669861, 0.9079582691192627, 0.9375933408737183, 0.9454818367958069, 0.9645401239395142, 0.9790303707122803, 0.9845441579818726, 0.9892339110374451, 0.9900670051574707, 0.9944267272949219, 0.9972214698791504, 0.9978880286216736, 0.9986010193824768, 0.997770369052887]","[0.1181684136390686, 0.3062169551849365, 0.7147901058197021, 0.7748261094093323, 0.819821298122406, 0.8713604211807251, 0.885431170463562, 0.8960937261581421, 0.9194831848144531, 0.936654269695282, 0.9552608728408813, 0.9751151204109192, 0.9842722415924072, 0.9903349280357361, 0.9947465658187866, 0.997770369052887]"
47,20_5,natural,"[0.16221022605895996, 0.7847170829772949, 0.7232993841171265, 0.8156416416168213, 0.9593220949172974, 0.9670527577400208, 0.9675033092498779, 0.9785642623901367, 0.984976053237915, 0.9865247011184692, 0.9870472550392151, 0.9926426410675049, 0.9934715628623962, 0.9963340163230896, 0.9963429570198059, 0.9964078664779663]","[0.05449247360229492, 0.4912228584289551, 0.5740708112716675, 0.7017422914505005, 0.840019166469574, 0.86177659034729, 0.8579652309417725, 0.8761595487594604, 0.8798648118972778, 0.8889309167861938, 0.9161142706871033, 0.9439452886581421, 0.9639641046524048, 0.9782243967056274, 0.9878663420677185, 0.9964078664779663]"
46,20_3,natural,"[0.11867362260818481, 0.8032658100128174, 0.7853962182998657, 0.861935555934906, 0.9142171144485474, 0.8902431726455688, 0.8961155414581299, 0.9165902137756348, 0.9688176512718201, 0.9822277426719666, 0.9893404245376587, 0.9943073987960815, 0.9936191439628601, 0.9945842027664185, 0.9952044486999512, 0.9960504174232483]","[0.041765689849853516, 0.4129449725151062, 0.47804415225982666, 0.5970615148544312, 0.7320650815963745, 0.7211838960647583, 0.8106138110160828, 0.825424075126648, 0.8951681852340698, 0.9116673469543457, 0.9324812889099121, 0.9495872855186462, 0.9603242874145508, 0.9738323092460632, 0.9869083762168884, 0.9960504174232483]"
62,27_3,natural,"[0.2136237621307373, 0.6194580793380737, 0.8912330269813538, 0.9288058876991272, 0.9081119298934937, 0.9612166881561279, 0.97459876537323, 0.9792314767837524, 0.9895880222320557, 0.9932907819747925, 0.9917000532150269, 0.9780071377754211, 0.9893407821655273, 0.9945662617683411, 0.9973924160003662, 0.9971234798431396]","[0.07063823938369751, 0.48658037185668945, 0.7111001014709473, 0.751422643661499, 0.7876821756362915, 0.8217416405677795, 0.8635847568511963, 0.8837625980377197, 0.9078011512756348, 0.9153814911842346, 0.926506519317627, 0.9363938570022583, 0.9715914726257324, 0.9824703931808472, 0.9913180470466614, 0.9971234798431396]"
180,77_8,natural,"[0.1903778314590454, 0.45334577560424805, 0.77912437915802, 0.7553900480270386, 0.871909499168396, 0.8857734203338623, 0.9094023108482361, 0.9786839485168457, 0.9646808505058289, 0.9782833456993103, 0.9807541370391846, 0.9891722202301025, 0.9923696517944336, 0.9935842752456665, 0.9951459765434265, 0.9964426159858704]","[0.05203348398208618, 0.22026658058166504, 0.4172888994216919, 0.47743523120880127, 0.648688793182373, 0.7178664207458496, 0.7341018915176392, 0.7907132506370544, 0.8135582208633423, 0.8624528646469116, 0.9014207124710083, 0.9308379888534546, 0.9535965919494629, 0.9728885889053345, 0.9879125952720642, 0.9964426159858704]"
119,50_5,natural,"[0.09675264358520508, 0.705554723739624, 0.8860569000244141, 0.8758459091186523, 0.890843391418457, 0.809917151927948, 0.9088038206100464, 0.962189793586731, 0.9844131469726562, 0.9798570871353149, 0.9880209565162659, 0.9901614189147949, 0.9933868050575256, 0.9944427609443665, 0.9919731020927429, 0.9935463666915894]","[0.022123396396636963, 0.4524434804916382, 0.5102831125259399, 0.6077302098274231, 0.606676459312439, 0.6161983609199524, 0.7716772556304932, 0.8269500136375427, 0.8656249046325684, 0.8864139318466187, 0.9116314053535461, 0.9295030832290649, 0.9432790279388428, 0.9591484069824219, 0.9754517674446106, 0.9935463666915894]"
208,88_6,natural,"[0.1944459080696106, 0.6303091049194336, 0.8441109657287598, 0.8573899865150452, 0.9050201773643494, 0.9143767356872559, 0.9181678295135498, 0.9251803159713745, 0.9555559158325195, 0.9518701434135437, 0.9808835983276367, 0.9892221689224243, 0.9909326434135437, 0.99457848072052, 0.9941409826278687, 0.9970747828483582]","[0.08319091796875, 0.26714658737182617, 0.49510520696640015, 0.5440230369567871, 0.6099148988723755, 0.6561379432678223, 0.7368501424789429, 0.7747864723205566, 0.824303925037384, 0.8731196522712708, 0.9189146161079407, 0.9416624903678894, 0.9591723680496216, 0.9746067523956299, 0.9867801666259766, 0.9970747828483582]"
192,82_2,natural,"[0.2361425757408142, 0.6575790643692017, 0.5567203760147095, 0.8716168403625488, 0.767560601234436, 0.8814817667007446, 0.9382349252700806, 0.9737282991409302, 0.9881041049957275, 0.9886297583580017, 0.9869719743728638, 0.9919756650924683, 0.9963793754577637, 0.9965108633041382, 0.9972401261329651, 0.9966574311256409]","[0.05074399709701538, 0.08342647552490234, 0.21862125396728516, 0.5754332542419434, 0.6912679672241211, 0.7354450821876526, 0.8288242220878601, 0.8715488910675049, 0.9030613303184509, 0.9233245849609375, 0.9369032382965088, 0.9540973901748657, 0.970133364200592, 0.9810009598731995, 0.9900007843971252, 0.9966574311256409]"
218,91_5,natural,"[0.19592291116714478, 0.7555795907974243, 0.8120295405387878, 0.7860442996025085, 0.8932833671569824, 0.9468280076980591, 0.9599071145057678, 0.9718689322471619, 0.9835008978843689, 0.9913257956504822, 0.9941073656082153, 0.9974170327186584, 0.9981580972671509, 0.9977937340736389, 0.9984554648399353, 0.9985634684562683]","[0.0306892991065979, 0.3693908452987671, 0.47237998247146606, 0.6405549645423889, 0.698571503162384, 0.7902899980545044, 0.8662137985229492, 0.8895339965820312, 0.9278154373168945, 0.9427385330200195, 0.9638475179672241, 0.9771970510482788, 0.9842665791511536, 0.9905804991722107, 0.9951326847076416, 0.9985634684562683]"
242,99_0,natural,"[0.2232784628868103, 0.7392252087593079, 0.7442656755447388, 0.9213794469833374, 0.9369142651557922, 0.9675145149230957, 0.9752609729766846, 0.980000913143158, 0.9743143320083618, 0.9861661195755005, 0.989181637763977, 0.9945683479309082, 0.9973838925361633, 0.9981898665428162, 0.9979641437530518, 0.997075617313385]","[0.08828067779541016, 0.3766275644302368, 0.547500729560852, 0.7902551889419556, 0.8527184724807739, 0.8762262463569641, 0.8739440441131592, 0.8766828775405884, 0.8627296686172485, 0.904109537601471, 0.9405632019042969, 0.9684865474700928, 0.9807488322257996, 0.9866069555282593, 0.9921767711639404, 0.997075617313385]"
193,82_5,natural,"[0.23272860050201416, 0.733356237411499, 0.8106454014778137, 0.9158109426498413, 0.9649114608764648, 0.958673357963562, 0.9399052858352661, 0.9327242374420166, 0.9499942064285278, 0.991937518119812, 0.9962745904922485, 0.9972582459449768, 0.9972776174545288, 0.997559130191803, 0.9985028505325317, 0.9979841709136963]","[0.03543287515640259, 0.3640369176864624, 0.534642219543457, 0.6835790276527405, 0.7283370494842529, 0.7800307273864746, 0.8408569693565369, 0.8697720170021057, 0.9000952243804932, 0.9544654488563538, 0.9673359394073486, 0.9750494360923767, 0.9833378791809082, 0.9898698329925537, 0.9947401285171509, 0.9979841709136963]"
254,102_4,natural,"[0.1249731183052063, 0.7494654059410095, 0.7503803968429565, 0.9167823791503906, 0.9065634608268738, 0.9536184072494507, 0.9614156484603882, 0.9814151525497437, 0.9899317026138306, 0.9926457405090332, 0.9909044504165649, 0.9926206469535828, 0.9958467483520508, 0.9963986873626709, 0.9968048334121704, 0.9971442222595215]","[0.0326688289642334, 0.3054518699645996, 0.5407277345657349, 0.7558609247207642, 0.7854278087615967, 0.8032399415969849, 0.8540488481521606, 0.9010381698608398, 0.9276465177536011, 0.9387493133544922, 0.9520975351333618, 0.9679999947547913, 0.9776226878166199, 0.9844461679458618, 0.9901446104049683, 0.9971442222595215]"
253,102_2,natural,"[0.26737362146377563, 0.6401328444480896, 0.7545745372772217, 0.8493932485580444, 0.8960288763046265, 0.9364464282989502, 0.9441927671432495, 0.9763742685317993, 0.9856995940208435, 0.9882046580314636, 0.990143895149231, 0.9919294118881226, 0.996586263179779, 0.9981501698493958, 0.9981572031974792, 0.9975736141204834]","[0.0920405387878418, 0.33027219772338867, 0.5347864627838135, 0.6832576990127563, 0.73814857006073, 0.7955443859100342, 0.8288822174072266, 0.9061375260353088, 0.9294148087501526, 0.934135913848877, 0.9415487051010132, 0.9672999382019043, 0.9811594486236572, 0.9874159097671509, 0.9927102327346802, 0.9975736141204834]"
194,83_0,natural,"[0.23244357109069824, 0.7608261108398438, 0.8314303159713745, 0.8444470167160034, 0.839208722114563, 0.9037452936172485, 0.9701132774353027, 0.9784543514251709, 0.9922165870666504, 0.9951224327087402, 0.9931362271308899, 0.993083119392395, 0.997066855430603, 0.9974546432495117, 0.9974697828292847, 0.9960963129997253]","[0.13644230365753174, 0.374545693397522, 0.5487020015716553, 0.6363632082939148, 0.6362614631652832, 0.7265534400939941, 0.812225341796875, 0.855870246887207, 0.893090009689331, 0.9106881618499756, 0.9287897348403931, 0.953637957572937, 0.9702157378196716, 0.9802789688110352, 0.9901385307312012, 0.9960963129997253]"
252,102_1,natural,"[0.1704426407814026, 0.6544420123100281, 0.7759443521499634, 0.9005705118179321, 0.9063303470611572, 0.942205548286438, 0.9721041321754456, 0.9737161993980408, 0.9859658479690552, 0.9908002614974976, 0.9920576810836792, 0.995146632194519, 0.9962174296379089, 0.9974001049995422, 0.9971010684967041, 0.9970512390136719]","[0.1092919111251831, 0.3136134147644043, 0.5851387977600098, 0.7465785145759583, 0.7947666645050049, 0.8402146100997925, 0.8652400970458984, 0.8851675391197205, 0.9021968841552734, 0.9149668216705322, 0.9383342266082764, 0.9585088491439819, 0.9727451801300049, 0.9822316765785217, 0.9900410175323486, 0.9970512390136719]"
195,84_2,natural,"[0.05160558223724365, 0.5896067023277283, 0.8121473789215088, 0.849264919757843, 0.9023342132568359, 0.9423137903213501, 0.9663149118423462, 0.9720286130905151, 0.9808173179626465, 0.9884679913520813, 0.9914484620094299, 0.9895631074905396, 0.9952408671379089, 0.9958747625350952, 0.9970552921295166, 0.9980077743530273]","[0.07536351680755615, 0.2701312303543091, 0.47227925062179565, 0.559665858745575, 0.7335070967674255, 0.7977674007415771, 0.8583012819290161, 0.891334056854248, 0.9241786003112793, 0.9390072226524353, 0.9569921493530273, 0.9701476693153381, 0.9815700054168701, 0.9874343872070312, 0.9931325912475586, 0.9980077743530273]"
196,84_3,natural,"[0.18406713008880615, 0.4840974807739258, 0.6485955119132996, 0.8399720191955566, 0.8859158754348755, 0.8989341259002686, 0.9451559782028198, 0.9452241659164429, 0.9689420461654663, 0.972593367099762, 0.982288658618927, 0.9892850518226624, 0.9945144653320312, 0.9940183758735657, 0.9979629516601562, 0.9952868819236755]","[0.05077075958251953, 0.2402259111404419, 0.40796756744384766, 0.5026189088821411, 0.6834715604782104, 0.7565926313400269, 0.816771388053894, 0.8268768787384033, 0.8436787128448486, 0.8842503428459167, 0.9303961992263794, 0.9589923620223999, 0.9761694669723511, 0.9859182834625244, 0.9918502569198608, 0.9952868819236755]"
197,84_8,natural,"[0.288266658782959, 0.8868001103401184, 0.8757807612419128, 0.6468819975852966, 0.7401300668716431, 0.7589749693870544, 0.8783560991287231, 0.829239547252655, 0.9296758770942688, 0.9152531623840332, 0.9731680750846863, 0.9840709567070007, 0.9903969168663025, 0.9933505058288574, 0.9955780506134033, 0.9962162375450134]","[0.06233024597167969, 0.19927310943603516, 0.24320828914642334, 0.3078047037124634, 0.415621817111969, 0.4510425925254822, 0.6296018958091736, 0.6660054326057434, 0.7244160771369934, 0.7757270336151123, 0.8820737600326538, 0.9181015491485596, 0.9444316625595093, 0.9702020883560181, 0.9869840741157532, 0.9962162375450134]"
198,85_0,natural,"[0.06772351264953613, 0.7878698110580444, 0.7133563756942749, 0.8243122100830078, 0.8571488857269287, 0.9537749290466309, 0.9632303714752197, 0.9705766439437866, 0.9788022041320801, 0.9868435859680176, 0.9922665357589722, 0.9959672689437866, 0.9969617128372192, 0.9972619414329529, 0.9982985854148865, 0.9974535703659058]","[0.08149850368499756, 0.5167543888092041, 0.5887818336486816, 0.6727294921875, 0.7550541758537292, 0.8594858646392822, 0.8947902917861938, 0.906123697757721, 0.9358000755310059, 0.9545412659645081, 0.9657206535339355, 0.9763014316558838, 0.9846185445785522, 0.9897692799568176, 0.9939928650856018, 0.9974535703659058]"
224,93_8,natural,"[0.13269728422164917, 0.7089040875434875, 0.7042107582092285, 0.8076229691505432, 0.8884240388870239, 0.9304704666137695, 0.9457865357398987, 0.9686998724937439, 0.9710069298744202, 0.9862435460090637, 0.9815797805786133, 0.9764824509620667, 0.9834722280502319, 0.993665337562561, 0.9958463907241821, 0.9961007237434387]","[0.02459949254989624, 0.2566148042678833, 0.41059792041778564, 0.5691303610801697, 0.6041257977485657, 0.7259499430656433, 0.792129397392273, 0.8352014422416687, 0.8680021166801453, 0.871530294418335, 0.8811074495315552, 0.9110596776008606, 0.9463944435119629, 0.9741750359535217, 0.9874293804168701, 0.9961007237434387]"
199,85_8,natural,"[0.22023212909698486, 0.5360794067382812, 0.5712321996688843, 0.7390674352645874, 0.8435689210891724, 0.8676937818527222, 0.892472505569458, 0.9608529210090637, 0.9543099403381348, 0.9764494895935059, 0.9925844669342041, 0.9937846064567566, 0.9950151443481445, 0.9976072907447815, 0.9976173639297485, 0.9979128241539001]","[0.11374306678771973, 0.18636107444763184, 0.4785482883453369, 0.5690792798995972, 0.7092342376708984, 0.7866553664207458, 0.783733606338501, 0.8806402087211609, 0.9114030599594116, 0.9301388263702393, 0.9572668075561523, 0.9692992568016052, 0.9819275140762329, 0.987774133682251, 0.9927634000778198, 0.9979128241539001]"
221,92_2,natural,"[0.16247332096099854, 0.5998796224594116, 0.8674720525741577, 0.9024702310562134, 0.9021497368812561, 0.8990365862846375, 0.9561301469802856, 0.9290543794631958, 0.9671136140823364, 0.9654344320297241, 0.9784785509109497, 0.985195517539978, 0.9935780763626099, 0.9927330613136292, 0.9949097037315369, 0.9949310421943665]","[0.04307842254638672, 0.36305248737335205, 0.5428921580314636, 0.5669793486595154, 0.6586885452270508, 0.7237141132354736, 0.7042235732078552, 0.7587463855743408, 0.8044255971908569, 0.8522524833679199, 0.9091000556945801, 0.9365354776382446, 0.9484479427337646, 0.9669805765151978, 0.9857763648033142, 0.9949310421943665]"
207,88_2,natural,"[0.22927021980285645, 0.7042688131332397, 0.7149108052253723, 0.8000800013542175, 0.8019731044769287, 0.8737239837646484, 0.8806232213973999, 0.9708436727523804, 0.9871549606323242, 0.9891830682754517, 0.9905194044113159, 0.9929341077804565, 0.9929834604263306, 0.9956414699554443, 0.9967821836471558, 0.9957724809646606]","[0.07400774955749512, 0.2243160605430603, 0.3296675682067871, 0.5069111585617065, 0.6036080121994019, 0.7154126167297363, 0.76011723279953, 0.8373347520828247, 0.8624672889709473, 0.8869568109512329, 0.910376250743866, 0.934794545173645, 0.9558039307594299, 0.9757958054542542, 0.9878866076469421, 0.9957724809646606]"
219,91_6,natural,"[0.18697750568389893, 0.7926645278930664, 0.8100364208221436, 0.8151538372039795, 0.8923075199127197, 0.9424960613250732, 0.9527908563613892, 0.9620174169540405, 0.9683607816696167, 0.9899482727050781, 0.9946767091751099, 0.9953027367591858, 0.9958915710449219, 0.9972743391990662, 0.9983471632003784, 0.9983766078948975]","[0.029959440231323242, 0.3805297017097473, 0.5253165364265442, 0.586371898651123, 0.7285588979721069, 0.8114546537399292, 0.8372012376785278, 0.8784453868865967, 0.8961428999900818, 0.9351886510848999, 0.9560312628746033, 0.9673349857330322, 0.9798425436019897, 0.9881392121315002, 0.9947541952133179, 0.9983766078948975]"
203,87_1,natural,"[0.08206319808959961, 0.7866520881652832, 0.8446570038795471, 0.8543986082077026, 0.8649588823318481, 0.9179987907409668, 0.9573702812194824, 0.967253565788269, 0.9836776852607727, 0.9906502366065979, 0.9972686171531677, 0.9982576966285706, 0.9983264207839966, 0.9981856346130371, 0.9982271194458008, 0.9979389905929565]","[0.024991095066070557, 0.46414244174957275, 0.5308542251586914, 0.6136398315429688, 0.6313149929046631, 0.7585820555686951, 0.809478759765625, 0.8481098413467407, 0.9024417400360107, 0.9433952569961548, 0.9693682193756104, 0.9756297469139099, 0.981336772441864, 0.9876042604446411, 0.9932515025138855, 0.9979389905929565]"
248,100_0,natural,"[0.18315118551254272, 0.6718282103538513, 0.8732620477676392, 0.8996280431747437, 0.8751494288444519, 0.857735276222229, 0.9202170968055725, 0.900063157081604, 0.9700111150741577, 0.9702669382095337, 0.9825713634490967, 0.9886139631271362, 0.9934145212173462, 0.99541836977005, 0.9952996373176575, 0.9945480823516846]","[-0.012187004089355469, 0.3461076617240906, 0.4320240020751953, 0.4989243745803833, 0.5561907887458801, 0.6229654550552368, 0.6887553930282593, 0.7759643793106079, 0.8398029804229736, 0.8605707883834839, 0.9045025110244751, 0.9280105233192444, 0.9490920305252075, 0.9674467444419861, 0.9824211001396179, 0.9945480823516846]"
238,97_8,natural,"[0.15386855602264404, 0.7626675367355347, 0.7799365520477295, 0.8931218385696411, 0.876713752746582, 0.92236328125, 0.9391229152679443, 0.9091238379478455, 0.9482200145721436, 0.9599078297615051, 0.959945797920227, 0.9816415905952454, 0.9909869432449341, 0.9938026666641235, 0.9969989061355591, 0.995501697063446]","[0.08485078811645508, 0.36644744873046875, 0.4481170177459717, 0.5901824235916138, 0.6241121888160706, 0.6847212910652161, 0.7402164936065674, 0.7845327854156494, 0.8616017699241638, 0.9020872116088867, 0.924846887588501, 0.9322487115859985, 0.9594666957855225, 0.9748690128326416, 0.9899253249168396, 0.995501697063446]"
234,97_2,natural,"[0.17849129438400269, 0.7729912996292114, 0.8831237554550171, 0.9275057315826416, 0.9343182444572449, 0.9564483165740967, 0.9626479744911194, 0.9834350347518921, 0.9763778448104858, 0.9879160523414612, 0.9926192760467529, 0.9927619695663452, 0.9936132431030273, 0.9958109259605408, 0.9978172779083252, 0.9981775283813477]","[0.07447779178619385, 0.4566847085952759, 0.5502380132675171, 0.6796555519104004, 0.7594624757766724, 0.8235645890235901, 0.8492562770843506, 0.900426983833313, 0.9126070141792297, 0.9408873915672302, 0.9541515111923218, 0.9625306725502014, 0.9724317789077759, 0.9844954013824463, 0.9937466382980347, 0.9981775283813477]"
201,86_5,natural,"[0.20695388317108154, 0.6533221006393433, 0.7752069234848022, 0.8345239162445068, 0.8794893026351929, 0.8070884943008423, 0.8312270641326904, 0.942338228225708, 0.9598677158355713, 0.9665318727493286, 0.9855421781539917, 0.9881265759468079, 0.9948613047599792, 0.9963456988334656, 0.9959685802459717, 0.9978458881378174]","[0.05925410985946655, 0.3163313865661621, 0.42881470918655396, 0.6099710464477539, 0.6861850023269653, 0.7859679460525513, 0.7720872759819031, 0.8740016222000122, 0.9030718803405762, 0.9194221496582031, 0.943371057510376, 0.9584798216819763, 0.9777560830116272, 0.9884725213050842, 0.9920255541801453, 0.9978458881378174]"
235,97_3,natural,"[0.14331978559494019, 0.7303004264831543, 0.8526302576065063, 0.9026787281036377, 0.9357095956802368, 0.9341142177581787, 0.9564893841743469, 0.9591807126998901, 0.9750853776931763, 0.9904892444610596, 0.9941444396972656, 0.9957929253578186, 0.9967794418334961, 0.9980078339576721, 0.9984006881713867, 0.9981253743171692]","[0.05481529235839844, 0.46265149116516113, 0.668617308139801, 0.6910067796707153, 0.7569957375526428, 0.7904469966888428, 0.7974903583526611, 0.8401795625686646, 0.90338134765625, 0.9408685564994812, 0.9557102918624878, 0.9688320755958557, 0.9817500710487366, 0.9891339540481567, 0.9947609305381775, 0.9981253743171692]"
237,97_5,natural,"[0.197465717792511, 0.6014079451560974, 0.6553821563720703, 0.8216515779495239, 0.9112211465835571, 0.9419336318969727, 0.9667505025863647, 0.9751233458518982, 0.9880864024162292, 0.9950891733169556, 0.9965231418609619, 0.9968906044960022, 0.9981794953346252, 0.9987126588821411, 0.9987404942512512, 0.998240053653717]","[0.03679937124252319, 0.2482885718345642, 0.29494708776474, 0.5542845726013184, 0.7313539385795593, 0.8121342062950134, 0.8726880550384521, 0.9023743867874146, 0.9388912916183472, 0.9594926834106445, 0.9703313112258911, 0.9799057841300964, 0.9863414168357849, 0.9911134243011475, 0.995133638381958, 0.998240053653717]"
236,97_4,natural,"[0.24266445636749268, 0.5344505310058594, 0.8655316829681396, 0.8811866044998169, 0.8718223571777344, 0.9224872589111328, 0.9302115440368652, 0.9653958082199097, 0.9789239168167114, 0.9892274141311646, 0.9950177669525146, 0.9951587915420532, 0.995376706123352, 0.9965831637382507, 0.9979379177093506, 0.9978941082954407]","[0.051968276500701904, 0.23607009649276733, 0.45597755908966064, 0.5394935607910156, 0.6644810438156128, 0.8032238483428955, 0.8498682975769043, 0.8610166907310486, 0.9006425142288208, 0.922171950340271, 0.9384129047393799, 0.9534759521484375, 0.96913743019104, 0.984079122543335, 0.9933157563209534, 0.9978941082954407]"
216,90_5,natural,"[0.2736811637878418, 0.6888360977172852, 0.759013295173645, 0.7626299858093262, 0.8589857816696167, 0.9072430729866028, 0.9283565282821655, 0.9193848371505737, 0.937898576259613, 0.9564658403396606, 0.9726452231407166, 0.987358808517456, 0.9933210611343384, 0.9949061870574951, 0.9959627389907837, 0.9978862404823303]","[0.14231044054031372, 0.14286696910858154, 0.2763810157775879, 0.37602055072784424, 0.4887266159057617, 0.5634787082672119, 0.6514109373092651, 0.6665109395980835, 0.795351505279541, 0.8667404651641846, 0.9078958630561829, 0.9476779699325562, 0.963463544845581, 0.9784326553344727, 0.9908424615859985, 0.9978862404823303]"
222,92_4,natural,"[0.1308203935623169, 0.8093540668487549, 0.9221847057342529, 0.9252357482910156, 0.9202455282211304, 0.9601974487304688, 0.9680861830711365, 0.9796180129051208, 0.9671817421913147, 0.9823315739631653, 0.9875531196594238, 0.9918849468231201, 0.9934284090995789, 0.9949788451194763, 0.9959131479263306, 0.996025562286377]","[-0.007428526878356934, 0.4847533702850342, 0.6051887273788452, 0.6525887250900269, 0.6915767788887024, 0.7462674379348755, 0.7787013053894043, 0.7978802919387817, 0.8224917650222778, 0.8719960451126099, 0.8995187878608704, 0.92828768491745, 0.954317569732666, 0.9714313745498657, 0.9867216348648071, 0.996025562286377]"
255,102_7,natural,"[0.16209471225738525, 0.6594935059547424, 0.6578435897827148, 0.8037240505218506, 0.8789788484573364, 0.8972452878952026, 0.9456301927566528, 0.9554011821746826, 0.9787797927856445, 0.9866520166397095, 0.9781351685523987, 0.9907796382904053, 0.9942784905433655, 0.9957479238510132, 0.9962630271911621, 0.9974657297134399]","[0.07306498289108276, 0.20240366458892822, 0.3527680039405823, 0.5974263548851013, 0.7502986192703247, 0.8125605583190918, 0.8217976093292236, 0.8627264499664307, 0.8967057466506958, 0.9152842164039612, 0.929796576499939, 0.9542726874351501, 0.9684396982192993, 0.9814537763595581, 0.9907647371292114, 0.9974657297134399]"
