,id,naturalness,next,final
195,84_2,natural,"[0.04171687364578247, 0.5348745584487915, 0.7888510823249817, 0.9041589498519897, 0.9480379223823547, 0.9766374230384827, 0.9826326370239258, 0.9918063282966614, 0.9928134679794312, 0.9960665106773376]","[0.07934296131134033, 0.3953859806060791, 0.6140467524528503, 0.7980439066886902, 0.8728733658790588, 0.9308023452758789, 0.9570125937461853, 0.9786335229873657, 0.9879909753799438, 0.9960665106773376]"
196,84_3,natural,"[0.07513797283172607, 0.5149978399276733, 0.7729629278182983, 0.8794956207275391, 0.9200228452682495, 0.9464763402938843, 0.9669952392578125, 0.9860245585441589, 0.992639422416687, 0.9930225610733032]","[0.05621445178985596, 0.3512594699859619, 0.5681909322738647, 0.7561312317848206, 0.8181372284889221, 0.8531510233879089, 0.9293661117553711, 0.9716204404830933, 0.9857176542282104, 0.9930225610733032]"
197,84_8,natural,"[0.28159499168395996, 0.7416495084762573, 0.6160805821418762, 0.6427962183952332, 0.7998096942901611, 0.8753632307052612, 0.9508772492408752, 0.9763516783714294, 0.987971842288971, 0.9894954562187195]","[0.0703425407409668, 0.21803689002990723, 0.33690547943115234, 0.44249457120895386, 0.6411687731742859, 0.729613184928894, 0.8740510940551758, 0.9256026744842529, 0.9687647819519043, 0.9894954562187195]"
198,85_0,natural,"[0.07678937911987305, 0.6198039650917053, 0.719862699508667, 0.9294072389602661, 0.9573364853858948, 0.9744923114776611, 0.987670361995697, 0.9935758709907532, 0.99598628282547, 0.9937692880630493]","[0.08659505844116211, 0.5260604619979858, 0.644066572189331, 0.8555207252502441, 0.8985695838928223, 0.9386417865753174, 0.9600045680999756, 0.9772898554801941, 0.9861809015274048, 0.9937692880630493]"
224,93_8,natural,"[0.1376931071281433, 0.6740190982818604, 0.789929986000061, 0.8835173845291138, 0.9400461316108704, 0.9647203683853149, 0.962211012840271, 0.9624500274658203, 0.9898656606674194, 0.9895814657211304]","[0.028422832489013672, 0.4056047797203064, 0.5461467504501343, 0.7170885801315308, 0.8154876828193665, 0.8567431569099426, 0.8691736459732056, 0.9187214374542236, 0.9710240364074707, 0.9895814657211304]"
199,85_8,natural,"[0.14251667261123657, 0.48256176710128784, 0.718685507774353, 0.8804112672805786, 0.9247296452522278, 0.9671942591667175, 0.9853845238685608, 0.9905351400375366, 0.9947210550308228, 0.9933940172195435]","[0.11616706848144531, 0.3393421173095703, 0.5862017869949341, 0.7816625237464905, 0.8696008920669556, 0.911837637424469, 0.9483171701431274, 0.9716365337371826, 0.9824095964431763, 0.9933940172195435]"
221,92_2,natural,"[0.10408776998519897, 0.7292699813842773, 0.8230904340744019, 0.897897481918335, 0.8952466249465942, 0.9335169792175293, 0.9712651371955872, 0.9868112206459045, 0.9867188930511475, 0.988756000995636]","[0.045984625816345215, 0.47029346227645874, 0.540477991104126, 0.7132331132888794, 0.7203041315078735, 0.7963374853134155, 0.9015149474143982, 0.937592625617981, 0.9663429260253906, 0.988756000995636]"
207,88_2,natural,"[0.18449020385742188, 0.5568077564239502, 0.7617677450180054, 0.8652806282043457, 0.9329960942268372, 0.9774280786514282, 0.9810655117034912, 0.9838018417358398, 0.9920223951339722, 0.9900017976760864]","[0.0771912932395935, 0.278484582901001, 0.5528882741928101, 0.7048794031143188, 0.8032753467559814, 0.8580591678619385, 0.8976823687553406, 0.9372091889381409, 0.9713985919952393, 0.9900017976760864]"
219,91_6,natural,"[0.14854884147644043, 0.7108052968978882, 0.766645610332489, 0.9212418794631958, 0.9347918033599854, 0.9713959693908691, 0.9896270632743835, 0.9914113283157349, 0.9956598281860352, 0.9950695037841797]","[0.03249514102935791, 0.5127288103103638, 0.5784602761268616, 0.8057570457458496, 0.8573561906814575, 0.9021194577217102, 0.9476698637008667, 0.9681338667869568, 0.9858790040016174, 0.9950695037841797]"
203,87_1,natural,"[0.07901620864868164, 0.7430919408798218, 0.8244768381118774, 0.8995593786239624, 0.9399416446685791, 0.9742957353591919, 0.994647204875946, 0.9960982799530029, 0.9958922863006592, 0.9946651458740234]","[0.02496337890625, 0.4828159213066101, 0.620965838432312, 0.7514859437942505, 0.8297723531723022, 0.9114700555801392, 0.9629836082458496, 0.9745001196861267, 0.984826385974884, 0.9946651458740234]"
248,100_0,natural,"[0.1526845097541809, 0.7776915431022644, 0.838140606880188, 0.8656998872756958, 0.8831512928009033, 0.9468884468078613, 0.9692495465278625, 0.9858919382095337, 0.9884375929832458, 0.9807062149047852]","[-0.006687760353088379, 0.40028107166290283, 0.5152320861816406, 0.6197664737701416, 0.7410392761230469, 0.8219878673553467, 0.8853089809417725, 0.9201514720916748, 0.952742338180542, 0.9807062149047852]"
238,97_8,natural,"[0.14782482385635376, 0.6691291928291321, 0.8079503774642944, 0.8878229856491089, 0.871560275554657, 0.9470430016517639, 0.9553269147872925, 0.9807559847831726, 0.99065101146698, 0.9918102025985718]","[0.08806926012039185, 0.4030708074569702, 0.5570521354675293, 0.6782310009002686, 0.7758924961090088, 0.8743839859962463, 0.9189548492431641, 0.9457508325576782, 0.9762590527534485, 0.9918102025985718]"
234,97_2,natural,"[0.14000511169433594, 0.812007486820221, 0.8862398862838745, 0.9427175521850586, 0.9513625502586365, 0.9753458499908447, 0.9882703423500061, 0.9882503747940063, 0.9939968585968018, 0.9951906204223633]","[0.07627052068710327, 0.5220052599906921, 0.699745774269104, 0.8199387788772583, 0.8615087270736694, 0.9230105876922607, 0.9489189386367798, 0.9640262722969055, 0.9851510524749756, 0.9951906204223633]"
201,86_5,natural,"[0.19567251205444336, 0.6567603349685669, 0.8498186469078064, 0.7425521016120911, 0.9211758375167847, 0.9516178369522095, 0.9786246418952942, 0.9889227747917175, 0.9951074123382568, 0.9948136806488037]","[0.06324487924575806, 0.3830338716506958, 0.6306285858154297, 0.7812008857727051, 0.8351147770881653, 0.9138718247413635, 0.9370170831680298, 0.9657484889030457, 0.9857110381126404, 0.9948136806488037]"
235,97_3,natural,"[0.1063460111618042, 0.7580037117004395, 0.8311101198196411, 0.9020204544067383, 0.9276076555252075, 0.9723507165908813, 0.9882330298423767, 0.9926093816757202, 0.995615541934967, 0.9951978921890259]","[0.05698347091674805, 0.6328296661376953, 0.6620590686798096, 0.7859941720962524, 0.814154863357544, 0.9161067008972168, 0.9499749541282654, 0.9732159376144409, 0.987160325050354, 0.9951978921890259]"
237,97_5,natural,"[0.15818142890930176, 0.5338407754898071, 0.8402108550071716, 0.9249835014343262, 0.9503682255744934, 0.9853178262710571, 0.9913854598999023, 0.9948660731315613, 0.9969333410263062, 0.9939905405044556]","[0.038762032985687256, 0.2585413455963135, 0.6337720155715942, 0.8085846304893494, 0.8764209747314453, 0.9405674934387207, 0.9633818864822388, 0.9759673476219177, 0.9862740635871887, 0.9939905405044556]"
236,97_4,natural,"[0.15094637870788574, 0.8052625060081482, 0.7487586736679077, 0.9215903878211975, 0.9522258043289185, 0.9729880094528198, 0.9893983602523804, 0.9890614748001099, 0.9934412240982056, 0.9942436814308167]","[0.05379951000213623, 0.41524451971054077, 0.5590085983276367, 0.8000614047050476, 0.8552837371826172, 0.9056553840637207, 0.9321708679199219, 0.9572891592979431, 0.9821147918701172, 0.9942436814308167]"
216,90_5,natural,"[0.19397109746932983, 0.638735294342041, 0.7306346297264099, 0.8809667825698853, 0.8733450174331665, 0.9262044429779053, 0.9530283212661743, 0.9860986471176147, 0.9886831045150757, 0.9939844012260437]","[0.1461259126663208, 0.2238234281539917, 0.38275766372680664, 0.5581924319267273, 0.6462932825088501, 0.826587438583374, 0.9005552530288696, 0.9493604302406311, 0.9759849309921265, 0.9939844012260437]"
222,92_4,natural,"[0.08663535118103027, 0.8070552349090576, 0.915238618850708, 0.9286324977874756, 0.9558518528938293, 0.954045295715332, 0.9755766987800598, 0.9853540062904358, 0.9885565042495728, 0.989572286605835]","[-0.004861712455749512, 0.5105485916137695, 0.6788934469223022, 0.7350867390632629, 0.7740402817726135, 0.8178343772888184, 0.8863637447357178, 0.936046838760376, 0.9678119421005249, 0.989572286605835]"
255,102_7,natural,"[0.16407030820846558, 0.5027589797973633, 0.7423155307769775, 0.8632990121841431, 0.9307037591934204, 0.9703930020332336, 0.973392128944397, 0.9871927499771118, 0.9918771982192993, 0.9933521747589111]","[0.07543665170669556, 0.31253498792648315, 0.6485410928726196, 0.8025760650634766, 0.8426187038421631, 0.8988826274871826, 0.9261717796325684, 0.9596161842346191, 0.9811733961105347, 0.9933521747589111]"
223,92_6,natural,"[0.10164892673492432, 0.5927232503890991, 0.888289213180542, 0.9078701138496399, 0.9353243112564087, 0.9568234086036682, 0.9780101776123047, 0.9862771034240723, 0.9907137155532837, 0.989902675151825]","[0.0882878303527832, 0.40872448682785034, 0.6388580799102783, 0.6806007027626038, 0.7666201591491699, 0.8320183753967285, 0.9082627892494202, 0.9483141303062439, 0.9703735709190369, 0.989902675151825]"
225,94_3,natural,"[0.12577176094055176, 0.6310012340545654, 0.7636362910270691, 0.8272445201873779, 0.8806854486465454, 0.894102156162262, 0.9349715709686279, 0.9576475620269775, 0.9537991285324097, 0.9791309833526611]","[0.03338789939880371, 0.31215983629226685, 0.4504931569099426, 0.5753608345985413, 0.6288396120071411, 0.7137007117271423, 0.81428062915802, 0.8927475214004517, 0.9174986481666565, 0.9791309833526611]"
209,88_7,natural,"[0.17982244491577148, 0.564720630645752, 0.8004480600357056, 0.9038360118865967, 0.9284713864326477, 0.9595630168914795, 0.9810875654220581, 0.98868727684021, 0.992067277431488, 0.991126537322998]","[0.15083837509155273, 0.2583322525024414, 0.6095819473266602, 0.7422988414764404, 0.8079601526260376, 0.856116533279419, 0.909302830696106, 0.9474568367004395, 0.9724563360214233, 0.991126537322998]"
231,96_3,natural,"[0.24709820747375488, 0.7768583297729492, 0.8838204145431519, 0.9235731363296509, 0.9388222098350525, 0.9749518632888794, 0.9856520891189575, 0.9909718632698059, 0.9933552742004395, 0.9964755773544312]","[0.12636226415634155, 0.5103192925453186, 0.7163963913917542, 0.8343542814254761, 0.886193037033081, 0.937633752822876, 0.9610841870307922, 0.9698650240898132, 0.9860845804214478, 0.9964755773544312]"
230,95_8,natural,"[0.17451465129852295, 0.8094100952148438, 0.9352283477783203, 0.9887182116508484, 0.988567590713501, 0.9839562773704529, 0.9863709211349487, 0.9970159530639648, 0.9983726143836975, 0.9973971247673035]","[0.09415042400360107, 0.7666951417922974, 0.9016457796096802, 0.9469902515411377, 0.9576181173324585, 0.970483660697937, 0.9776301383972168, 0.9891685843467712, 0.9940359592437744, 0.9973971247673035]"
232,97_0,natural,"[0.10633999109268188, 0.7564560770988464, 0.8624557256698608, 0.9205779433250427, 0.9601478576660156, 0.9775441884994507, 0.9897738695144653, 0.9927008152008057, 0.9944357872009277, 0.9952715635299683]","[0.051768362522125244, 0.4564839005470276, 0.6657675504684448, 0.8089321255683899, 0.8873834609985352, 0.921229362487793, 0.9477925896644592, 0.9674708843231201, 0.9846785664558411, 0.9952715635299683]"
206,88_1,natural,"[0.15993916988372803, 0.5141937732696533, 0.8105679750442505, 0.8555178046226501, 0.9091033935546875, 0.9416186809539795, 0.9703726768493652, 0.9892474412918091, 0.9930833578109741, 0.9929246306419373]","[0.07860958576202393, 0.3313843607902527, 0.6026384830474854, 0.6470124125480652, 0.7446509003639221, 0.8356354236602783, 0.9181833267211914, 0.9557508826255798, 0.9786245226860046, 0.9929246306419373]"
182,78_0,natural,"[0.13543111085891724, 0.6860816478729248, 0.8561678528785706, 0.8881785869598389, 0.9102329015731812, 0.9549894332885742, 0.9693444967269897, 0.9848172068595886, 0.989203929901123, 0.9943891167640686]","[0.04494345188140869, 0.4307081699371338, 0.6795593500137329, 0.6967320442199707, 0.790248692035675, 0.8942802548408508, 0.9406206607818604, 0.9582847952842712, 0.9780477285385132, 0.9943891167640686]"
210,88_8,natural,"[0.16550934314727783, 0.5829133987426758, 0.7240095138549805, 0.9076767563819885, 0.9132905006408691, 0.9561859965324402, 0.9779714345932007, 0.9859598875045776, 0.9904357194900513, 0.9941617250442505]","[0.05277585983276367, 0.36657506227493286, 0.5583184957504272, 0.7427207231521606, 0.8029359579086304, 0.8845413327217102, 0.9276316165924072, 0.9596447944641113, 0.9780091643333435, 0.9941617250442505]"
184,79_3,natural,"[0.26165497303009033, 0.4985186457633972, 0.810737133026123, 0.8953635692596436, 0.9013032913208008, 0.9423669576644897, 0.9763431549072266, 0.9841590523719788, 0.9912670850753784, 0.9887695908546448]","[0.08868259191513062, 0.22421586513519287, 0.6157581806182861, 0.7558413743972778, 0.8222694993019104, 0.8928487300872803, 0.9249062538146973, 0.9565975666046143, 0.9731824398040771, 0.9887695908546448]"
185,79_4,natural,"[0.24563157558441162, 0.5150359869003296, 0.7441489696502686, 0.9159495234489441, 0.9284020662307739, 0.9575287103652954, 0.967221736907959, 0.9874079823493958, 0.994426429271698, 0.9949530363082886]","[0.05543428659439087, 0.25846773386001587, 0.5793843269348145, 0.8279601335525513, 0.8280572891235352, 0.8921775817871094, 0.9417620301246643, 0.9694113731384277, 0.9874538779258728, 0.9949530363082886]"
243,99_3,natural,"[0.24824583530426025, 0.4779386520385742, 0.6379623413085938, 0.8726547956466675, 0.9416574239730835, 0.9574704170227051, 0.953864336013794, 0.9827451109886169, 0.987305760383606, 0.9924095869064331]","[0.07954788208007812, 0.20804822444915771, 0.49362117052078247, 0.7281856536865234, 0.7719403505325317, 0.8335641622543335, 0.8844894170761108, 0.948620080947876, 0.9727513790130615, 0.9924095869064331]"
256,102_8,natural,"[0.1916242241859436, 0.7073096036911011, 0.7602466344833374, 0.876705527305603, 0.8912010192871094, 0.9571120738983154, 0.9671330451965332, 0.9825842380523682, 0.986247718334198, 0.9892207980155945]","[0.08361220359802246, 0.44420385360717773, 0.5708879828453064, 0.7858135104179382, 0.7962756156921387, 0.8693420886993408, 0.9196696877479553, 0.9348293542861938, 0.9629006385803223, 0.9892207980155945]"
244,99_5,natural,"[0.2234014868736267, 0.6181848049163818, 0.6662163734436035, 0.8738300204277039, 0.9169803857803345, 0.951383650302887, 0.9727466106414795, 0.9766079783439636, 0.9878733158111572, 0.9868495464324951]","[0.04720193147659302, 0.25176191329956055, 0.4931074380874634, 0.7234833836555481, 0.7813827991485596, 0.8724529147148132, 0.9023330211639404, 0.9262968897819519, 0.9650448560714722, 0.9868495464324951]"
245,99_6,natural,"[0.1428365707397461, 0.5613048672676086, 0.9202709197998047, 0.9263969659805298, 0.9439660310745239, 0.9701763391494751, 0.9731019139289856, 0.9882696270942688, 0.990432858467102, 0.9922202229499817]","[0.11974877119064331, 0.4536299705505371, 0.7788349390029907, 0.8513166904449463, 0.883062481880188, 0.9111108779907227, 0.9372774362564087, 0.9665972590446472, 0.979016900062561, 0.9922202229499817]"
246,99_7,natural,"[0.2250165343284607, 0.569831371307373, 0.7874882221221924, 0.8638999462127686, 0.9218155741691589, 0.9460636377334595, 0.9803876876831055, 0.9849865436553955, 0.9864294528961182, 0.9942692518234253]","[0.06215012073516846, 0.3740993142127991, 0.6737512350082397, 0.7144719362258911, 0.7958094477653503, 0.9087544679641724, 0.9382919073104858, 0.94434654712677, 0.9730879664421082, 0.9942692518234253]"
204,87_5,natural,"[0.08650845289230347, 0.6291542053222656, 0.8432614207267761, 0.8794938325881958, 0.9291360378265381, 0.9790782332420349, 0.9844633340835571, 0.9935582280158997, 0.9948556423187256, 0.9906077980995178]","[-0.03566122055053711, 0.48381954431533813, 0.6618362665176392, 0.7698971033096313, 0.8793386220932007, 0.9346309900283813, 0.951924741268158, 0.9710851907730103, 0.9803750514984131, 0.9906077980995178]"
217,90_6,natural,"[0.22837257385253906, 0.46961510181427, 0.8066975474357605, 0.7754019498825073, 0.8820860981941223, 0.9300212860107422, 0.9575484991073608, 0.9870381355285645, 0.9949673414230347, 0.9950538873672485]","[0.09926921129226685, 0.15339410305023193, 0.3364070653915405, 0.4429972171783447, 0.61920565366745, 0.7963489294052124, 0.9164443016052246, 0.9607725739479065, 0.9851692318916321, 0.9950538873672485]"
229,95_2,natural,"[0.1602482795715332, 0.8777627944946289, 0.9561470746994019, 0.9543270468711853, 0.9790886044502258, 0.9937666654586792, 0.9926235675811768, 0.9970719814300537, 0.9974255561828613, 0.9970345497131348]","[0.12049734592437744, 0.7857131361961365, 0.8645514249801636, 0.9024252891540527, 0.95387864112854, 0.9688150882720947, 0.9773876667022705, 0.9894871711730957, 0.994333803653717, 0.9970345497131348]"
226,94_6,natural,"[0.12746524810791016, 0.6552267074584961, 0.9056307077407837, 0.8945233821868896, 0.9672419428825378, 0.9722498655319214, 0.9697465896606445, 0.9804553985595703, 0.9915574789047241, 0.991154670715332]","[0.05958521366119385, 0.4287760257720947, 0.6728673577308655, 0.7169503569602966, 0.8151335120201111, 0.8515053987503052, 0.9010248184204102, 0.9481807947158813, 0.9751245379447937, 0.991154670715332]"
212,89_5,natural,"[0.16551631689071655, 0.712908923625946, 0.7925416827201843, 0.9108174443244934, 0.9129596948623657, 0.9723739624023438, 0.9764552116394043, 0.9826890826225281, 0.9910335540771484, 0.9909959435462952]","[0.06734097003936768, 0.44102126359939575, 0.6166803240776062, 0.7247148156166077, 0.8069102168083191, 0.9042069911956787, 0.9218664169311523, 0.9594086408615112, 0.9793034195899963, 0.9909959435462952]"
190,81_3,natural,"[0.21388494968414307, 0.6878013014793396, 0.7245845198631287, 0.8826602697372437, 0.9363647699356079, 0.9566364288330078, 0.9667621850967407, 0.9811254143714905, 0.9906289577484131, 0.9912232160568237]","[0.09835058450698853, 0.21854305267333984, 0.4158109426498413, 0.6604095697402954, 0.752358078956604, 0.831734299659729, 0.894825279712677, 0.947044312953949, 0.9748013019561768, 0.9912232160568237]"
233,97_1,natural,"[0.10842597484588623, 0.5658689141273499, 0.8082911968231201, 0.8613355159759521, 0.9161913990974426, 0.9382812976837158, 0.9816766381263733, 0.9890133738517761, 0.99358731508255, 0.9918097257614136]","[0.05832475423812866, 0.32351356744766235, 0.5972585082054138, 0.7231408953666687, 0.8426803350448608, 0.8838093280792236, 0.9347822070121765, 0.9620808362960815, 0.978180468082428, 0.9918097257614136]"
257,103_0,natural,"[0.2663520574569702, 0.7692204713821411, 0.6053078174591064, 0.698634147644043, 0.813271164894104, 0.8885532021522522, 0.9153354167938232, 0.9526345133781433, 0.9663549065589905, 0.9799100756645203]","[0.13251101970672607, 0.25097131729125977, 0.29782676696777344, 0.48103946447372437, 0.6639755964279175, 0.783958375453949, 0.8460392355918884, 0.9154682159423828, 0.9457645416259766, 0.9799100756645203]"
191,82_0,natural,"[0.22360163927078247, 0.5428012609481812, 0.7834372520446777, 0.8711758852005005, 0.956067681312561, 0.9564073085784912, 0.9757915139198303, 0.9860093593597412, 0.9921601414680481, 0.98991858959198]","[0.046201348304748535, 0.21169793605804443, 0.5923906564712524, 0.6719579696655273, 0.7892539501190186, 0.8485416173934937, 0.8987818360328674, 0.9418182373046875, 0.97304767370224, 0.98991858959198]"
60,26_7,unnatural,"[0.19322341680526733, 0.60322105884552, 0.8037306070327759, 0.8071115612983704, 0.7728148102760315, 0.9204765558242798, 0.9551929235458374, 0.972410261631012, 0.9851624965667725, 0.986106276512146]","[0.10037004947662354, 0.300933837890625, 0.5122215747833252, 0.604009211063385, 0.658152163028717, 0.8244833946228027, 0.8976420164108276, 0.925672173500061, 0.9582508206367493, 0.986106276512146]"
592,219_1,unnatural,"[0.2525228261947632, 0.6388629674911499, 0.8404783010482788, 0.8817763328552246, 0.9504354596138, 0.9643124341964722, 0.9555537700653076, 0.9803968667984009, 0.9908519387245178, 0.9919272661209106]","[0.17372137308120728, 0.27270275354385376, 0.5632766485214233, 0.6991100311279297, 0.8120453953742981, 0.8652864098548889, 0.9159591197967529, 0.9452170729637146, 0.975633442401886, 0.9919272661209106]"
241,98_8,unnatural,"[0.21432220935821533, 0.4047807455062866, 0.8170446753501892, 0.9005951881408691, 0.9181219339370728, 0.9709982872009277, 0.9848664999008179, 0.9905123710632324, 0.995137095451355, 0.9959415793418884]","[0.07951372861862183, 0.22617429494857788, 0.6754562854766846, 0.8142974376678467, 0.8768232464790344, 0.9317317605018616, 0.9605684876441956, 0.9779868125915527, 0.9880446791648865, 0.9959415793418884]"
593,219_6,unnatural,"[0.19443732500076294, 0.7013933062553406, 0.8764699101448059, 0.8768806457519531, 0.9355924129486084, 0.8746885061264038, 0.955640971660614, 0.9693232774734497, 0.9901211857795715, 0.993496835231781]","[0.13720327615737915, 0.3359209895133972, 0.5879114866256714, 0.6235412359237671, 0.7821447849273682, 0.8152182102203369, 0.9074994325637817, 0.9431143999099731, 0.9781303405761719, 0.993496835231781]"
290,114_3,unnatural,"[0.12196159362792969, 0.6908116936683655, 0.8287100791931152, 0.9124352931976318, 0.9428927898406982, 0.9720108509063721, 0.9913020730018616, 0.9911856651306152, 0.9957685470581055, 0.9954942464828491]","[0.06435906887054443, 0.4407236576080322, 0.7047706842422485, 0.818166971206665, 0.8790044784545898, 0.9386272430419922, 0.9672450423240662, 0.9751815795898438, 0.9860948324203491, 0.9954942464828491]"
240,98_6,unnatural,"[0.16056454181671143, 0.7033076286315918, 0.7994443774223328, 0.8232531547546387, 0.9348049163818359, 0.9661659002304077, 0.9869414567947388, 0.9923499226570129, 0.9966671466827393, 0.9976187348365784]","[0.07495224475860596, 0.4055614471435547, 0.5672725439071655, 0.735384464263916, 0.893115758895874, 0.9401700496673584, 0.9696094989776611, 0.9805059432983398, 0.9922571182250977, 0.9976187348365784]"
55,23_2,unnatural,"[0.15861207246780396, 0.523007333278656, 0.6404521465301514, 0.8510937690734863, 0.9349809885025024, 0.9496839046478271, 0.9711201190948486, 0.9727003574371338, 0.9889295101165771, 0.992856502532959]","[0.08586752414703369, 0.3726179003715515, 0.5060293674468994, 0.7722188234329224, 0.8705695867538452, 0.900941014289856, 0.9225356578826904, 0.9508528709411621, 0.9824955463409424, 0.992856502532959]"
289,114_1,unnatural,"[0.19430923461914062, 0.7353841066360474, 0.762654721736908, 0.8436240553855896, 0.8560004234313965, 0.8913582563400269, 0.9402282238006592, 0.97239750623703, 0.9855653047561646, 0.9914394021034241]","[0.05032902956008911, 0.3145967125892639, 0.46308785676956177, 0.5873687863349915, 0.6429415345191956, 0.7846890687942505, 0.8704928755760193, 0.9390246868133545, 0.9706978797912598, 0.9914394021034241]"
239,98_3,unnatural,"[0.20363253355026245, 0.625331699848175, 0.7762245535850525, 0.809237539768219, 0.9040930271148682, 0.9758234620094299, 0.9863235950469971, 0.9870901107788086, 0.9951309561729431, 0.9898157119750977]","[0.07918238639831543, 0.3580849766731262, 0.6244000196456909, 0.7307049632072449, 0.8816778659820557, 0.9391998648643494, 0.949256956577301, 0.9603627920150757, 0.9781783819198608, 0.9898157119750977]"
53,22_5,unnatural,"[0.2614891529083252, 0.5123357772827148, 0.6474950313568115, 0.8533772230148315, 0.8986238241195679, 0.9320030212402344, 0.9674001336097717, 0.9825030565261841, 0.9885079264640808, 0.9896526336669922]","[0.021541833877563477, 0.20906513929367065, 0.5043553709983826, 0.7338532209396362, 0.8029164671897888, 0.8750182390213013, 0.9182693958282471, 0.9474742412567139, 0.9713038206100464, 0.9896526336669922]"
292,114_6,unnatural,"[0.18846875429153442, 0.6346913576126099, 0.7754908800125122, 0.8195722103118896, 0.9066762924194336, 0.9419189691543579, 0.9746552109718323, 0.9870280623435974, 0.9909446239471436, 0.9943653345108032]","[0.10802698135375977, 0.3594580292701721, 0.5496355891227722, 0.7001714706420898, 0.8112791776657104, 0.861634373664856, 0.9266259670257568, 0.9621795415878296, 0.9811481237411499, 0.9943653345108032]"
291,114_5,unnatural,"[0.21897286176681519, 0.596948504447937, 0.7530633211135864, 0.9204899072647095, 0.9431954622268677, 0.9621860384941101, 0.9787074327468872, 0.9902296662330627, 0.993533730506897, 0.9938612580299377]","[0.08999812602996826, 0.28640514612197876, 0.6112774610519409, 0.7692229747772217, 0.8297228217124939, 0.8867388367652893, 0.9427440166473389, 0.9660955667495728, 0.9820113182067871, 0.9938612580299377]"
56,24_6,unnatural,"[0.23255950212478638, 0.4545484781265259, 0.8766151070594788, 0.9207379817962646, 0.9409078359603882, 0.9720966815948486, 0.9794884324073792, 0.9929449558258057, 0.9955133199691772, 0.993783175945282]","[0.07522594928741455, 0.2294003963470459, 0.7111374139785767, 0.7652698755264282, 0.8502209186553955, 0.907339334487915, 0.9454936981201172, 0.971516489982605, 0.9839630126953125, 0.993783175945282]"
585,216_5,unnatural,"[0.15448600053787231, 0.5922898054122925, 0.783495306968689, 0.8004131317138672, 0.87381911277771, 0.922188401222229, 0.969882071018219, 0.9967749118804932, 0.9978615045547485, 0.9978899359703064]","[0.11785662174224854, 0.30821990966796875, 0.5729576349258423, 0.6762220859527588, 0.7837419509887695, 0.8877048492431641, 0.9588420391082764, 0.9894204139709473, 0.9945354461669922, 0.9978899359703064]"
179,76_6,unnatural,"[0.19314175844192505, 0.6444627046585083, 0.675957202911377, 0.8527162075042725, 0.9509327411651611, 0.9561984539031982, 0.9748691320419312, 0.9880054593086243, 0.992743730545044, 0.9943797588348389]","[0.10837459564208984, 0.29984724521636963, 0.5601277351379395, 0.7407862544059753, 0.833611786365509, 0.86962890625, 0.9235815405845642, 0.9578036665916443, 0.981135904788971, 0.9943797588348389]"
300,117_6,unnatural,"[0.16231757402420044, 0.7815721035003662, 0.9265177249908447, 0.9498831033706665, 0.9644886255264282, 0.9828428030014038, 0.9929531216621399, 0.9960595369338989, 0.9969958662986755, 0.9950988292694092]","[0.08118993043899536, 0.5845462083816528, 0.7817553877830505, 0.8352447748184204, 0.9003816843032837, 0.9181153178215027, 0.9569807052612305, 0.9761236906051636, 0.9879878759384155, 0.9950988292694092]"
82,36_3,unnatural,"[0.17113083600997925, 0.657569408416748, 0.8004385232925415, 0.8605510592460632, 0.9051081538200378, 0.9438745975494385, 0.9739711284637451, 0.9870696067810059, 0.9931471347808838, 0.994510293006897]","[0.0947832465171814, 0.3972351551055908, 0.5498158931732178, 0.7051335573196411, 0.7958767414093018, 0.8620793223381042, 0.9277701377868652, 0.9641156196594238, 0.9842434525489807, 0.994510293006897]"
547,204_1,unnatural,"[0.1915658712387085, 0.6642361879348755, 0.7742600440979004, 0.9083114266395569, 0.8884158134460449, 0.9626169204711914, 0.9792541861534119, 0.9877018332481384, 0.9931865930557251, 0.9916146993637085]","[0.10584008693695068, 0.4544985294342041, 0.6374050378799438, 0.7367570400238037, 0.781545877456665, 0.8677079677581787, 0.9113113284111023, 0.9530223608016968, 0.9773209095001221, 0.9916146993637085]"
548,204_4,unnatural,"[0.2546757459640503, 0.6743248701095581, 0.7691863775253296, 0.8231700658798218, 0.8985861539840698, 0.932515561580658, 0.96602463722229, 0.9862146377563477, 0.9917627573013306, 0.9874821305274963]","[0.1264362931251526, 0.3540925979614258, 0.5381086468696594, 0.6804606914520264, 0.7464638352394104, 0.8095904588699341, 0.8933154344558716, 0.9428099989891052, 0.9697920083999634, 0.9874821305274963]"
549,204_7,unnatural,"[0.22286850214004517, 0.6575875282287598, 0.6741161942481995, 0.7911475896835327, 0.8536838293075562, 0.9363304376602173, 0.9632070064544678, 0.9750797748565674, 0.9902744889259338, 0.9911512136459351]","[0.05456274747848511, 0.25741761922836304, 0.4683142900466919, 0.6370455026626587, 0.7539524435997009, 0.8749299049377441, 0.872682511806488, 0.9323412179946899, 0.9746147990226746, 0.9911512136459351]"
550,204_8,unnatural,"[0.22237706184387207, 0.6455385684967041, 0.7721155285835266, 0.8677005767822266, 0.9490525722503662, 0.9748185276985168, 0.9816691875457764, 0.9725457429885864, 0.9906460642814636, 0.9868645668029785]","[0.08817452192306519, 0.28391265869140625, 0.5543408393859863, 0.684707522392273, 0.8136583566665649, 0.8743728399276733, 0.897214412689209, 0.9204084873199463, 0.9643586277961731, 0.9868645668029785]"
